id_detalle_venta,cantidad,precio_unitario,subtotal,VENTA_id_venta,PRODUCTO_id_producto
2510,6,151.77,910.62,1020,27
2511,6,6.79,40.74,1020,94
2512,1,46.03,46.03,1020,11
2513,3,143.12,429.36,1021,77
2514,3,5.17,15.51,1021,13
2515,1,192.44,192.44,1021,46
2516,2,213.55,427.1,1022,55
2517,1,34.58,34.58,1023,85
2518,1,94.9,94.9,1023,57
2519,5,130.38,651.9,1023,50
2520,5,205.33,1026.65,1024,95
2521,4,89.63,358.52,1025,7
2522,5,22.43,112.15,1025,100
2523,2,51.8,103.6,1025,61
2524,3,171.7,515.1,1026,30
2525,2,250.7,501.4,1026,23
2526,2,235.22,470.44,1026,108
2527,6,67.02,402.12,1026,105
2528,2,13.16,26.32,1027,41
2529,6,156.39,938.34,1028,24
2530,4,13.56,54.24,1028,21
2531,1,43.77,43.77,1028,40
2532,2,76.98,153.96,1029,68
2533,6,106.26,637.56,1029,48
2534,4,141.06,564.24,1029,77
2535,6,26.58,159.48,1030,53
2536,3,86.81,260.43,1030,47
2537,5,122.29,611.45,1030,82
2538,6,57.2,343.2,1030,32
2539,4,130.38,521.52,1031,50
2540,1,53.61,53.61,1031,32
2541,3,34.58,103.74,1031,85
2542,5,182.06,910.3,1032,1
2543,2,60.89,121.78,1032,90
2544,3,136.73,410.19,1032,77
2545,3,52.87,158.61,1032,32
2546,5,180.25,901.25,1033,111
2547,3,58.2,174.6,1034,90
2548,2,231.22,462.44,1034,108
2549,5,21.07,105.35,1034,67
2550,1,92.75,92.75,1034,7
2551,3,179.27,537.81,1035,107
2552,1,5.19,5.19,1036,13
2553,5,135.8,679,1037,8
2554,1,193.53,193.53,1037,51
2555,3,132.88,398.64,1037,93
2556,6,55.51,333.06,1037,32
2557,1,114.52,114.52,1038,82
2558,5,113.45,567.25,1038,31
2559,4,253.45,1013.8,1038,28
2560,2,13.01,26.02,1039,36
2561,3,229.37,688.11,1040,71
2562,5,241.68,1208.4,1040,88
2563,6,43.27,259.62,1040,4
2564,4,180.56,722.24,1041,26
2565,5,165.9,829.5,1041,30
2566,1,103.9,103.9,1042,22
2567,5,161.02,805.1,1042,27
2568,4,141.27,565.08,1043,49
2569,4,132.77,531.08,1043,109
2570,2,195.3,390.6,1044,46
2571,3,140.45,421.35,1044,63
2572,3,241.97,725.91,1044,62
2573,2,5.56,11.12,1044,13
2574,1,155.02,155.02,1045,63
2575,3,95.59,286.77,1045,47
2576,3,94.81,284.43,1045,22
2577,5,226.48,1132.4,1046,62
2578,6,6.5,39,1046,94
2579,1,187.96,187.96,1046,51
2580,5,86.72,433.6,1047,7
2581,6,231.8,1390.8,1047,106
2582,6,23.71,142.26,1047,20
2583,4,26.78,107.12,1048,14
2584,3,47.14,141.42,1048,40
2585,2,13.81,27.62,1049,21
2586,4,157.61,630.44,1050,83
2587,6,43.28,259.68,1050,44
2588,6,12.79,76.74,1051,36
2589,2,135.8,271.6,1051,8
2590,3,110.24,330.72,1052,17
2591,1,46.29,46.29,1052,4
2592,1,186.93,186.93,1052,51
2593,2,193.53,387.06,1053,51
2594,1,154.64,154.64,1053,49
2595,6,125.34,752.04,1053,50
2596,4,248.48,993.92,1053,92
2597,2,61.89,123.78,1054,42
2598,1,116.38,116.38,1054,17
2599,1,19.98,19.98,1054,52
2600,3,89.63,268.89,1054,7
2601,1,262.78,262.78,1055,88
2602,3,171.5,514.5,1056,98
2603,2,114.8,229.6,1056,31
2604,1,247.67,247.67,1056,76
2605,5,66.38,331.9,1057,64
2606,3,55.53,166.59,1057,113
2607,3,195.3,585.9,1057,46
2608,6,133.1,798.6,1058,109
2609,3,251.78,755.34,1058,92
2610,2,44.41,88.82,1059,44
2611,3,180.56,541.68,1059,26
2612,3,83.11,249.33,1059,91
2613,5,13.51,67.55,1060,21
2614,5,204.56,1022.8,1061,46
2615,5,234.92,1174.6,1061,76
2616,4,45.45,181.8,1061,4
2617,3,56.14,168.42,1061,32
2618,3,191.23,573.69,1062,111
2619,3,76.9,230.7,1062,54
2620,4,209.66,838.64,1062,70
2621,3,105.59,316.77,1062,17
2622,3,72.1,216.3,1063,105
2623,6,143.56,861.36,1064,27
2624,6,23.9,143.4,1064,100
2625,2,25.37,50.74,1065,20
2626,1,154.71,154.71,1065,27
2627,2,139.46,278.92,1065,38
2628,5,223.26,1116.3,1065,95
2629,6,177.13,1062.78,1066,107
2630,4,231.66,926.64,1066,80
2631,1,231.22,231.22,1067,108
2632,1,44.51,44.51,1067,11
2633,1,42.71,42.71,1068,44
2634,1,231.51,231.51,1069,108
2635,6,19.81,118.86,1070,18
2636,4,83.11,332.44,1070,91
2637,6,25.18,151.08,1070,20
2638,6,248.36,1490.16,1070,101
2639,4,239.6,958.4,1071,56
2640,1,60.17,60.17,1072,90
2641,1,118.07,118.07,1072,31
2642,6,125.76,754.56,1072,50
2643,2,60.63,121.26,1073,39
2644,5,118.04,590.2,1073,2
2645,3,20.67,62.01,1073,86
2646,4,52.04,208.16,1074,110
2647,1,58.2,58.2,1074,90
2648,4,255.01,1020.04,1075,12
2649,2,170.39,340.78,1075,89
2650,6,116.01,696.06,1075,31
2651,2,103.9,207.8,1076,22
2652,5,238.84,1194.2,1077,56
2653,1,233.09,233.09,1077,72
2654,4,113.9,455.6,1077,17
2655,3,34.35,103.05,1077,85
2656,2,207.94,415.88,1078,70
2657,3,253.45,760.35,1078,28
2658,6,56.92,341.52,1079,113
2659,4,210.97,843.88,1079,99
2660,1,64.18,64.18,1079,39
2661,4,95.38,381.52,1080,57
2662,5,163.93,819.65,1081,98
2663,2,4.39,8.78,1082,43
2664,5,32.42,162.1,1082,85
2665,1,47.14,47.14,1083,40
2666,4,38.37,153.48,1083,15
2667,6,178.91,1073.46,1083,9
2668,4,247.67,990.68,1084,76
2669,2,238.84,477.68,1084,56
2670,6,130.82,784.92,1084,50
2671,3,230.33,690.99,1085,58
2672,2,163.75,327.5,1085,107
2673,3,19.98,59.94,1085,52
2674,5,89.63,448.15,1085,7
2675,2,238.89,477.78,1086,104
2676,4,59.33,237.32,1086,5
2677,5,12.98,64.9,1087,41
2678,4,241.97,967.88,1087,62
2679,4,52.04,208.16,1087,110
2680,5,32.97,164.85,1087,85
2681,2,232.01,464.02,1088,12
2682,3,227.22,681.66,1089,92
2683,1,138.23,138.23,1090,93
2684,3,240.14,720.42,1090,88
2685,6,13.64,81.84,1090,41
2686,3,10.97,32.91,1091,84
2687,2,126.63,253.26,1091,93
2688,3,205.33,615.99,1091,95
2689,3,204.56,613.68,1091,46
2690,1,98.05,98.05,1092,6
2691,2,53.47,106.94,1093,114
2692,3,78.5,235.5,1093,35
2693,2,26.58,53.16,1093,97
2694,3,94.9,284.7,1093,57
2695,1,6.79,6.79,1094,94
2696,3,148.46,445.38,1094,83
2697,1,60.07,60.07,1094,19
2698,1,60.63,60.63,1094,39
2699,1,26.2,26.2,1095,14
2700,6,181.87,1091.22,1095,89
2701,6,67.22,403.32,1096,105
2702,5,109.22,546.1,1097,2
2703,5,5.15,25.75,1097,13
2704,1,91.58,91.58,1098,7
2705,2,113.83,227.66,1098,82
2706,3,199.03,597.09,1099,73
2707,6,58.24,349.44,1099,90
2708,6,116.38,698.28,1099,17
2709,5,89.63,448.15,1099,7
2710,6,231.04,1386.24,1100,112
2711,1,136.77,136.77,1100,50
2712,1,45.92,45.92,1100,11
2713,2,250.41,500.82,1100,62
2714,2,121.5,243,1101,109
2715,4,231.66,926.64,1101,80
2716,5,245.44,1227.2,1101,69
2717,1,6.84,6.84,1101,94
2718,6,120.14,720.84,1102,2
2719,5,229.57,1147.85,1103,108
2720,2,46.88,93.76,1103,4
2721,4,52,208,1103,110
2722,3,110.69,332.07,1103,6
2723,1,126.83,126.83,1104,102
2724,1,67.23,67.23,1104,105
2725,2,193.42,386.84,1104,34
2726,5,231.05,1155.25,1105,72
2727,1,41.55,41.55,1105,44
2728,1,163.25,163.25,1106,87
2729,4,174.34,697.36,1106,107
2730,4,247.64,990.56,1106,92
2731,6,59.49,356.94,1106,19
2732,1,229.34,229.34,1107,108
2733,3,124.05,372.15,1107,81
2734,1,170.52,170.52,1107,87
2735,2,195.71,391.42,1108,51
2736,3,126.28,378.84,1109,102
2737,5,94.81,474.05,1109,22
2738,3,241.54,724.62,1110,80
2739,2,23.33,46.66,1111,67
2740,2,169.06,338.12,1111,33
2741,6,143.56,861.36,1111,27
2742,5,171.22,856.1,1111,107
2743,4,78.49,313.96,1112,91
2744,4,44.03,176.12,1112,4
2745,3,22.51,67.53,1112,52
2746,5,26.58,132.9,1113,53
2747,3,193.42,580.26,1114,34
2748,2,58.24,116.48,1114,90
2749,4,124.73,498.92,1114,38
2750,6,57.18,343.08,1114,19
2751,3,191.2,573.6,1115,111
2752,3,54.88,164.64,1115,110
2753,4,81.13,324.52,1115,91
2754,4,6.19,24.76,1116,94
2755,2,86.16,172.32,1117,57
2756,1,246.62,246.62,1117,23
2757,1,239.78,239.78,1118,101
2758,3,192.65,577.95,1118,51
2759,4,191.42,765.68,1119,1
2760,6,188.86,1133.16,1119,78
2761,4,25.64,102.56,1120,97
2762,6,46.88,281.28,1121,4
2763,2,233.16,466.32,1121,72
2764,2,187.11,374.22,1122,10
2765,2,186.93,373.86,1122,51
2766,3,140.91,422.73,1123,38
2767,2,249.84,499.68,1123,101
2768,3,45.44,136.32,1123,40
2769,1,136.77,136.77,1123,50
2770,5,248.11,1240.55,1124,45
2771,6,223.26,1339.56,1125,95
2772,3,21.98,65.94,1125,100
2773,3,171.39,514.17,1125,9
2774,3,33.23,99.69,1125,85
2775,4,88.85,355.4,1126,57
2776,6,251.37,1508.22,1126,69
2777,4,28.27,113.08,1127,53
2778,2,68.46,136.92,1128,64
2779,2,199.03,398.06,1129,73
2780,1,57.18,57.18,1129,19
2781,1,127.19,127.19,1130,38
2782,3,168.27,504.81,1130,75
2783,2,20.15,40.3,1130,86
2784,6,255.14,1530.84,1130,88
2785,4,217.45,869.8,1131,95
2786,3,71.03,213.09,1132,59
2787,1,194.3,194.3,1133,79
2788,4,257.05,1028.2,1133,12
2789,2,12.91,25.82,1133,41
2790,4,26.87,107.48,1134,97
2791,6,24,144,1135,100
2792,2,193.32,386.64,1135,79
2793,2,72.32,144.64,1136,105
2794,2,146.22,292.44,1137,37
2795,4,166.52,666.08,1137,98
2796,2,165.25,330.5,1137,24
2797,5,214.46,1072.3,1137,73
2798,5,235.45,1177.25,1138,112
2799,5,23.59,117.95,1138,20
2800,4,46.76,187.04,1138,40
2801,1,71.33,71.33,1139,64
2802,3,57.18,171.54,1140,19
2803,2,240.81,481.62,1141,104
2804,2,55.72,111.44,1141,19
2805,1,233.48,233.48,1142,112
2806,1,178.25,178.25,1142,26
2807,5,21.44,107.2,1142,86
2808,2,13.24,26.48,1143,41
2809,2,200.08,400.16,1143,55
2810,2,156.28,312.56,1143,24
2811,1,11.94,11.94,1144,36
2812,3,73.4,220.2,1144,35
2813,3,162.2,486.6,1145,98
2814,4,251.94,1007.76,1146,71
2815,3,52.82,158.46,1147,114
2816,5,239.97,1199.85,1147,101
2817,1,221.13,221.13,1147,99
2818,2,177.89,355.78,1148,9
2819,4,12.19,48.76,1148,36
2820,3,174.34,523.02,1148,107
2821,1,148.46,148.46,1149,83
2822,4,251.21,1004.84,1149,58
2823,2,153.41,306.82,1150,74
2824,2,166.95,333.9,1150,87
2825,2,79.24,158.48,1151,35
2826,4,257.57,1030.28,1152,88
2827,6,226.48,1358.88,1153,62
2828,3,221.39,664.17,1153,104
2829,2,250.61,501.22,1154,69
2830,2,95.88,191.76,1155,22
2831,2,154.2,308.4,1155,27
2832,5,29.37,146.85,1155,66
2833,5,238.12,1190.6,1155,92
2834,5,213.82,1069.1,1156,99
2835,3,43.86,131.58,1156,40
2836,6,126.72,760.32,1156,93
2837,4,251.21,1004.84,1157,58
2838,2,203.92,407.84,1157,70
2839,1,57.02,57.02,1157,114
2840,2,77.73,155.46,1158,68
2841,6,13.64,81.84,1158,41
2842,5,130.87,654.35,1159,50
2843,2,206.05,412.1,1159,73
2844,3,237.1,711.3,1159,88
2845,3,32.72,98.16,1160,85
2846,2,54.88,109.76,1160,110
2847,1,124.85,124.85,1161,82
2848,5,185.9,929.5,1161,51
2849,5,130.87,654.35,1162,50
2850,3,163.25,489.75,1162,87
2851,4,141.5,566,1162,63
2852,2,137.41,274.82,1162,77
2853,5,23.04,115.2,1163,100
2854,1,121.68,121.68,1164,2
2855,6,218.2,1309.2,1164,55
2856,1,12.91,12.91,1164,41
2857,4,194.3,777.2,1164,79
2858,6,200.31,1201.86,1165,70
2859,2,94.11,188.22,1166,103
2860,4,52.82,211.28,1166,110
2861,2,181.18,362.36,1166,107
2862,2,129.48,258.96,1167,109
2863,4,163.75,655,1168,107
2864,3,180.25,540.75,1168,111
2865,3,191.03,573.09,1168,51
2866,3,58.24,174.72,1168,90
2867,6,13.77,82.62,1169,41
2868,2,138.57,277.14,1169,74
2869,3,216.48,649.44,1169,72
2870,5,265.75,1328.75,1169,88
2871,4,23.97,95.88,1170,20
2872,1,103.9,103.9,1170,22
2873,1,258.16,258.16,1170,45
2874,3,189.08,567.24,1171,111
2875,3,189.87,569.61,1171,78
2876,5,177.13,885.65,1172,107
2877,3,223.84,671.52,1172,56
2878,4,235.66,942.64,1172,106
2879,2,223.6,447.2,1173,16
2880,4,54.88,219.52,1173,110
2881,2,156.58,313.16,1174,24
2882,5,244.53,1222.65,1174,76
2883,3,199.76,599.28,1174,95
2884,6,45.17,271.02,1174,11
2885,5,58.04,290.2,1175,5
2886,4,26.87,107.48,1176,97
2887,5,64.98,324.9,1176,42
2888,5,204.13,1020.65,1176,34
2889,3,95.04,285.12,1176,47
2890,2,22.33,44.66,1177,67
2891,6,163.25,979.5,1177,87
2892,4,237.11,948.44,1177,16
2893,3,253.65,760.95,1178,76
2894,1,145.38,145.38,1179,8
2895,5,12.81,64.05,1179,41
2896,3,75.2,225.6,1179,59
2897,3,229.37,688.11,1179,71
2898,1,110.49,110.49,1180,31
2899,3,204.56,613.68,1180,46
2900,1,19.78,19.78,1180,86
2901,4,118.38,473.52,1181,81
2902,4,78.49,313.96,1181,91
2903,2,195.06,390.12,1182,34
2904,1,52.21,52.21,1183,32
2905,2,257.05,514.1,1184,12
2906,3,95.17,285.51,1184,103
2907,5,248.11,1240.55,1185,45
2908,2,148.46,296.92,1185,83
2909,2,13.64,27.28,1185,41
2910,4,244.26,977.04,1186,23
2911,4,155.96,623.84,1187,87
2912,5,4.35,21.75,1188,43
2913,4,138.28,553.12,1189,8
2914,1,151.96,151.96,1189,83
2915,4,104.73,418.92,1189,65
2916,6,26.96,161.76,1190,53
2917,6,69.55,417.3,1190,59
2918,5,98.1,490.5,1190,6
2919,3,5.64,16.92,1191,13
2920,3,10.45,31.35,1192,84
2921,5,13.44,67.2,1192,21
2922,2,196.06,392.12,1193,73
2923,5,20.07,100.35,1193,86
2924,4,141.13,564.52,1194,25
2925,6,141.5,849,1195,63
2926,3,147.13,441.39,1196,83
2927,1,23.52,23.52,1196,20
2928,2,199.03,398.06,1197,73
2929,1,162.2,162.2,1197,98
2930,5,23.26,116.3,1197,20
2931,5,46.03,230.15,1198,11
2932,2,122.33,244.66,1198,102
2933,6,155.17,931.02,1199,87
2934,4,167.03,668.12,1199,9
2935,6,165.25,991.5,1199,24
2936,5,52.52,262.6,1200,114
2937,1,130.87,130.87,1201,50
2938,5,101.18,505.9,1201,22
2939,6,141.13,846.78,1202,25
2940,3,199.58,598.74,1202,51
2941,1,218.97,218.97,1203,73
2942,1,108.35,108.35,1203,17
2943,2,236.44,472.88,1203,16
2944,1,19.81,19.81,1204,18
2945,6,227.56,1365.36,1205,62
2946,1,23.59,23.59,1205,20
2947,2,41.81,83.62,1205,15
2948,3,249.2,747.6,1206,106
2949,3,27.44,82.32,1206,14
2950,4,156.58,626.32,1207,24
2951,6,41.67,250.02,1207,15
2952,3,118.07,354.21,1207,31
2953,3,230.88,692.64,1208,80
2954,6,250.31,1501.86,1208,71
2955,4,91.2,364.8,1208,57
2956,4,77.73,310.92,1208,68
2957,3,62.11,186.33,1209,19
2958,5,142.92,714.6,1209,63
2959,1,113.9,113.9,1209,17
2960,2,141.13,282.26,1209,25
2961,4,68.41,273.64,1210,105
2962,2,237.02,474.04,1210,108
2963,2,246.97,493.94,1210,71
2964,5,140.4,702,1211,63
2965,5,218.2,1091,1212,55
2966,6,153.56,921.36,1212,60
2967,6,154.92,929.52,1213,27
2968,4,218.85,875.4,1213,108
2969,4,218.11,872.44,1213,56
2970,5,142.01,710.05,1213,25
2971,5,241.89,1209.45,1214,16
2972,2,76.76,153.52,1214,68
2973,1,154.01,154.01,1215,63
2974,1,28.72,28.72,1215,66
2975,2,203.19,406.38,1216,79
2976,1,10.44,10.44,1216,84
2977,3,232.01,696.03,1216,12
2978,5,60.54,302.7,1217,39
2979,4,151.33,605.32,1217,24
2980,2,186.68,373.36,1218,46
2981,3,43.81,131.43,1218,40
2982,1,76.46,76.46,1218,54
2983,3,242.72,728.16,1218,80
2984,4,219.72,878.88,1219,108
2985,5,22.49,112.45,1220,100
2986,1,13.01,13.01,1220,36
2987,6,231.23,1387.38,1220,92
2988,3,106.58,319.74,1220,48
2989,5,237.06,1185.3,1221,88
2990,3,66.6,199.8,1222,96
2991,2,31.13,62.26,1222,85
2992,2,126.45,252.9,1223,93
2993,4,14,56,1223,21
2994,6,25.06,150.36,1223,53
2995,4,218.48,873.92,1224,55
2996,3,117.76,353.28,1224,82
2997,1,25.39,25.39,1224,53
2998,2,211.56,423.12,1224,95
2999,5,55.84,279.2,1225,113
3000,4,250.11,1000.44,1226,69
3001,3,223.77,671.31,1226,112
3002,5,20.07,100.35,1226,86
3003,1,229.29,229.29,1227,58
3004,6,60.17,361.02,1227,90
3005,4,42.33,169.32,1227,44
3006,4,244.53,978.12,1227,76
3007,5,146.29,731.45,1228,27
3008,5,26.83,134.15,1228,53
3009,3,249.74,749.22,1229,16
3010,2,25.34,50.68,1230,53
3011,5,79.24,396.2,1230,35
3012,6,33.8,202.8,1230,85
3013,1,107.98,107.98,1230,6
3014,1,176.04,176.04,1231,111
3015,5,160.39,801.95,1232,60
3016,2,67.22,134.44,1232,105
3017,6,11.05,66.3,1233,84
3018,1,138.28,138.28,1233,8
3019,2,201.69,403.38,1233,79
3020,5,81.13,405.65,1233,91
3021,4,217.04,868.16,1234,34
3022,6,248.48,1490.88,1235,92
3023,4,211.57,846.28,1235,112
3024,6,239.59,1437.54,1235,88
3025,3,62.11,186.33,1236,19
3026,3,89.74,269.22,1236,47
3027,2,159.38,318.76,1237,87
3028,2,236.43,472.86,1238,58
3029,6,55.59,333.54,1238,61
3030,2,222.46,444.92,1238,108
3031,2,101.18,202.36,1239,22
3032,4,137.41,549.64,1239,77
3033,2,141.5,283,1239,63
3034,3,89.63,268.89,1240,7
3035,2,201.8,403.6,1240,70
3036,3,63.68,191.04,1241,42
3037,4,179.66,718.64,1241,75
3038,6,43.86,263.16,1241,40
3039,4,61.44,245.76,1242,19
3040,3,114.8,344.4,1243,31
3041,6,141.13,846.78,1243,25
3042,5,247.67,1238.35,1243,76
3043,4,256.97,1027.88,1243,92
3044,3,53.49,160.47,1244,32
3045,1,241.89,241.89,1245,16
3046,4,5.56,22.24,1245,13
3047,4,114.67,458.68,1245,17
3048,3,111.92,335.76,1246,82
3049,1,108.29,108.29,1247,6
3050,3,251.94,755.82,1248,71
3051,5,50.02,250.1,1249,61
3052,6,250.11,1500.66,1249,69
3053,2,170.24,340.48,1249,10
3054,3,203.96,611.88,1250,29
3055,3,148.47,445.41,1250,8
3056,6,219.14,1314.84,1250,72
3057,5,12.73,63.65,1250,21
3058,1,218.11,218.11,1251,56
3059,5,183.85,919.25,1251,111
3060,4,187.76,751.04,1252,51
3061,4,58.74,234.96,1252,5
3062,2,52.36,104.72,1252,114
3063,1,116.38,116.38,1253,17
3064,4,13.16,52.64,1253,41
3065,2,138.3,276.6,1253,77
3066,3,45.3,135.9,1253,11
3067,4,39.62,158.48,1254,15
3068,1,61.07,61.07,1254,39
3069,4,46.76,187.04,1255,40
3070,2,207.98,415.96,1255,95
3071,1,105.59,105.59,1256,17
3072,3,25.17,75.51,1256,20
3073,2,252.05,504.1,1256,71
3074,4,229.37,917.48,1257,104
3075,3,64.04,192.12,1257,90
3076,6,179.77,1078.62,1257,26
3077,6,171.22,1027.32,1257,107
3078,5,169.25,846.25,1258,30
3079,6,95.04,570.24,1258,103
3080,5,122.29,611.45,1258,82
3081,5,230.84,1154.2,1258,72
3082,2,101.18,202.36,1259,22
3083,6,169.12,1014.72,1260,3
3084,5,202.39,1011.95,1261,1
3085,2,150.9,301.8,1261,37
3086,5,78.83,394.15,1262,91
3087,6,138.42,830.52,1262,38
3088,3,112.85,338.55,1263,82
3089,2,30.46,60.92,1263,66
3090,2,43.27,86.54,1264,4
3091,6,233.01,1398.06,1264,12
3092,5,241.68,1208.4,1264,88
3093,3,45.02,135.06,1264,11
3094,4,242.72,970.88,1265,80
3095,5,166.85,834.25,1265,24
3096,2,233.16,466.32,1265,72
3097,5,230.88,1154.4,1266,80
3098,5,141.74,708.7,1266,8
3099,2,46.03,92.06,1266,11
3100,4,66.13,264.52,1267,64
3101,3,13.7,41.1,1267,21
3102,1,27.65,27.65,1268,97
3103,6,23.71,142.26,1268,20
3104,4,160.84,643.36,1269,33
3105,6,125.34,752.04,1269,50
3106,5,193.53,967.65,1269,51
3107,6,233.16,1398.96,1269,72
3108,1,160.46,160.46,1270,27
3109,1,213.63,213.63,1271,29
3110,6,116.28,697.68,1271,81
3111,1,246.14,246.14,1271,23
3112,4,126.46,505.84,1272,109
3113,4,45.92,183.68,1272,11
3114,4,13.52,54.08,1272,41
3115,2,239.69,479.38,1272,69
3116,3,6.28,18.84,1273,94
3117,6,44.93,269.58,1273,4
3118,4,153.31,613.24,1273,83
3119,3,56.01,168.03,1273,19
3120,2,158.46,316.92,1274,33
3121,5,180.94,904.7,1274,75
3122,3,200.66,601.98,1275,1
3123,3,144.02,432.06,1275,77
3124,1,160.09,160.09,1275,30
3125,3,148.49,445.47,1275,49
3126,3,69.26,207.78,1276,96
3127,4,19.81,79.24,1276,18
3128,1,104.73,104.73,1277,65
3129,6,187.1,1122.6,1277,75
3130,1,214.6,214.6,1277,95
3131,6,13.9,83.4,1278,21
3132,2,93.82,187.64,1278,7
3133,3,106.02,318.06,1278,65
3134,5,21.51,107.55,1279,52
3135,3,73.86,221.58,1280,59
3136,1,120.1,120.1,1280,81
3137,4,76.46,305.84,1280,54
3138,5,25.18,125.9,1280,20
3139,5,148.51,742.55,1281,74
3140,5,110.24,551.2,1281,17
3141,3,153.56,460.68,1281,60
3142,4,257.05,1028.2,1281,12
3143,5,21.54,107.7,1282,52
3144,4,6.79,27.16,1282,94
3145,2,250.31,500.62,1282,71
3146,2,31.13,62.26,1282,85
3147,4,65.49,261.96,1283,42
3148,3,163.93,491.79,1283,98
3149,3,237.39,712.17,1283,45
3150,3,58.38,175.14,1283,39
3151,3,42.33,126.99,1284,44
3152,1,55.72,55.72,1284,19
3153,2,117.21,234.42,1284,82
3154,5,226.86,1134.3,1285,108
3155,1,183.43,183.43,1286,79
3156,2,12.73,25.46,1286,36
3157,2,60.63,121.26,1286,39
3158,3,248.11,744.33,1286,45
3159,4,195.3,781.2,1287,46
3160,1,242.55,242.55,1287,58
3161,6,134.96,809.76,1287,93
3162,1,257.8,257.8,1287,23
3163,6,151.22,907.32,1288,27
3164,4,60.55,242.2,1288,39
3165,1,153.31,153.31,1288,83
3166,5,108.9,544.5,1289,48
3167,4,250.41,1001.64,1289,62
3168,2,107.3,214.6,1290,17
3169,5,19.94,99.7,1290,52
3170,2,231.8,463.6,1291,106
3171,6,152.05,912.3,1292,77
3172,1,226.63,226.63,1292,108
3173,3,52.82,158.46,1292,110
3174,5,170.23,851.15,1292,3
3175,2,247.51,495.02,1293,16
3176,1,22.78,22.78,1294,67
3177,5,24.11,120.55,1294,20
3178,6,61.06,366.36,1294,90
3179,1,257.86,257.86,1295,71
3180,5,146.29,731.45,1295,27
3181,4,10.44,41.76,1295,84
3182,6,186.93,1121.58,1296,51
3183,5,53.61,268.05,1296,32
3184,4,61.06,244.24,1297,90
3185,1,126.22,126.22,1297,38
3186,4,61.44,245.76,1298,19
3187,2,171.23,342.46,1298,33
3188,6,98.1,588.6,1298,6
3189,1,52.05,52.05,1298,61
3190,5,109.72,548.6,1299,65
3191,4,154.64,618.56,1300,49
3192,2,44.41,88.82,1300,44
3193,2,19.81,39.62,1300,18
3194,2,180.56,361.12,1300,26
3195,2,238.84,477.68,1301,56
3196,4,45.44,181.76,1302,40
3197,5,84.1,420.5,1302,91
3198,3,139.02,417.06,1302,25
3199,6,59.97,359.82,1302,5
3200,5,127.03,635.15,1303,25
3201,4,100.24,400.96,1304,6
3202,5,170.63,853.15,1305,87
3203,5,25.34,126.7,1305,53
3204,5,41.55,207.75,1306,44
3205,4,121.68,486.72,1306,2
3206,6,25.31,151.86,1306,14
3207,1,53.47,53.47,1306,114
3208,5,96.12,480.6,1307,103
3209,4,69.55,278.2,1308,59
3210,1,6.27,6.27,1308,94
3211,4,145.9,583.6,1309,74
3212,5,52.92,264.6,1309,114
3213,4,233.09,932.36,1310,72
3214,3,256.97,770.91,1310,92
3215,4,197.87,791.48,1310,70
3216,5,141.13,705.65,1310,25
3217,6,31.13,186.78,1311,85
3218,1,230.88,230.88,1311,80
3219,2,52.71,105.42,1311,113
3220,6,250.31,1501.86,1311,71
3221,2,179.19,358.38,1312,51
3222,3,156.91,470.73,1313,74
3223,5,163.48,817.4,1313,30
3224,5,199.5,997.5,1313,95
3225,2,192.64,385.28,1314,34
3226,5,254.49,1272.45,1315,71
3227,5,106.79,533.95,1315,65
3228,1,60.53,60.53,1315,39
3229,6,113.03,678.18,1315,31
3230,3,50.02,150.06,1316,61
3231,6,147.35,884.1,1316,60
3232,6,148.46,890.76,1317,83
3233,4,61.06,244.24,1317,90
3234,3,251.21,753.63,1317,58
3235,5,120,600,1318,31
3236,6,187.76,1126.56,1318,51
3237,2,95.88,191.76,1318,22
3238,6,21.09,126.54,1319,18
3239,4,89.63,358.52,1319,7
3240,5,159.31,796.55,1320,37
3241,3,81.13,243.39,1321,91
3242,6,13.19,79.14,1321,21
3243,6,111.59,669.54,1321,81
3244,3,210.97,632.91,1321,99
3245,2,59.49,118.98,1322,19
3246,6,72.53,435.18,1322,64
3247,1,163.25,163.25,1322,87
3248,3,183.54,550.62,1322,51
3249,1,19.78,19.78,1323,86
3250,5,12.81,64.05,1324,21
3251,2,23.26,46.52,1325,20
3252,6,231.51,1389.06,1325,108
3253,4,140.27,561.08,1325,74
3254,4,22.43,89.72,1325,100
3255,1,76.06,76.06,1326,54
3256,2,149.21,298.42,1326,27
3257,4,45.24,180.96,1327,40
3258,4,154.2,616.8,1327,27
3259,3,124.05,372.15,1328,81
3260,2,223.45,446.9,1328,95
3261,1,173.47,173.47,1328,26
3262,2,233.16,466.32,1329,72
3263,4,52.05,208.2,1330,61
3264,2,21.37,42.74,1331,67
3265,1,91.58,91.58,1332,7
3266,5,57.78,288.9,1332,113
3267,4,115.83,463.32,1332,2
3268,2,179.77,359.54,1332,26
3269,6,251.78,1510.68,1333,92
3270,3,235.21,705.63,1333,28
3271,3,242.82,728.46,1333,76
3272,1,125.18,125.18,1334,38
3273,1,161.55,161.55,1334,87
3274,2,152.3,304.6,1334,27
3275,6,240.54,1443.24,1335,104
3276,2,238.46,476.92,1335,16
3277,3,56.14,168.42,1335,32
3278,4,199.76,799.04,1336,95
3279,2,57.76,115.52,1336,5
3280,3,95.89,287.67,1337,47
3281,1,218.48,218.48,1337,55
